,reactions,weights
6156,HEXCOAACBP,0.0
6157,HEXDCRNe,0.0
6158,HEXDIACTD,0.0
6159,HEXDICOAACBP,0.0
6160,HEXDICOAACBPx,0.0
6161,HIVCACBP,0.0
6162,HIVCRNe,0.0
6163,HOCDACBP,0.0
6164,HOCTDACBP,0.0
6165,HOCTDEC2CRNe,0.0
6166,HOCTDECCRNe,0.0
6167,HTDCACBP,0.0
6168,HTDCRNe,0.0
6169,IVCOAACBP,0.0
6170,IVCRNe,0.0
6171,LGNCCOAtcx,0.0
6172,NRVNCCOAtxc,0.0
6173,OCD11CRNCACT,0.0
6174,OCT11EFATP,0.0
6175,OCTDEC2ACBP,0.0
6176,OCTDECCACT,3.780887985
6177,OCTDECE1CRNe,0.0
6178,OMHDEACIDTD,0.0
6179,OMHDOCOSACTD,0.0
6180,OMHPALTD,0.0
6181,PRISTCOAtcx,0.0
6182,SCP21cx,0.0
6183,SEBACIDTD,0.0
6184,STCOATxc,0.0
6185,STRDNCCOAtxc,0.0
6186,SUBEACTD,0.0
6187,SUBERCACT,3.780887985
6188,SUCCTD,0.0
6189,TDCRNe,0.0
6190,TETDEC2CRNe,0.0
6191,TETDECE1CRNe,0.0
6192,TIGCRNe,0.0
6193,34DHPHELAT1tc,0.0
6194,4OHPROIMINOtc,0.0
6195,ALAALAPEPT1tc,0.0
6196,ALAATB0tc,0.0
6197,ALAyLATthc,-4.168423286
6198,ARGATB0tc,0.0
6199,ASCBSVCTtc,0.0
6200,ASNATB0tc,0.0
6201,ASNPHELAT2tc,-4.168423286
6202,BALABETAtc,0.0
6203,BALAPAT1tc,0.0
6204,BTNTe,0.0
6205,CARPEPT1tc,0.0
6206,CARhPTtc,0.0
6207,CBLtle,0.0
6208,CHOLESTTDe,0.0
6209,CYSATB0tc,0.0
6210,CYSPHELAT2tc,0.0
6211,CYSSNAT5tc,0.0
6212,CYSTALArBATtc,0.0
6213,CYSTLEUrBATtc,0.0
6214,FOLTle,0.0
6215,GALSGLT1le,0.0
6216,GLCSGLT1le,0.0
6217,GLNATB0tc,0.0
6218,GLNyLATthc,-4.168423286
6219,GLYGLYPEPT1tc,0.0
6220,GLYLEUPEPT1tc,0.0
6221,GLYPHEPEPT1tc,0.0
6222,GLYPROPEPT1tc,0.0
6223,GLYSARPEPT1tc,0.0
6224,GLYSNAT5tc,0.0
6225,HIShPTtc,0.0
6226,HISyLATtc,-4.168423286
6227,HISyLATthc,-4.168423286
6228,HPETFABP1tc,0.0
6229,ILEATB0tc,0.0
6230,ILELAT1tc,0.0
6231,ILEPHELAT2tc,0.0
6232,LEUATB0tc,0.0
6233,LEUGLYPEPT1tc,0.0
6234,LEULEUPEPT1tc,0.0
6235,LEUPHELAT2tc,0.0
6236,LEUyLAThtc,-4.168423286
6237,LINOFATPtc,0.0
6238,LYSATB0tc,0.0
6239,METATB0tc,0.0
6240,METyLATthc,-4.168423286
6241,MTHFTe,0.0
6242,NACDe,0.0
6243,NACHORCTL3le,0.0
6244,NCAMDe,0.0
6245,OCDEAFABP1tc,0.0
6246,ORNALArBATtc,0.0
6247,ORNLEUrBATtc,0.0
6248,PCHOLHSTDe,0.0
6249,PHEATB0tc,0.0
6250,PHEyLATthc,-4.168423286
6251,PMTCOAFABP1tc,0.0
6252,PNTORDe,0.0
6253,PROGLYPEPT1tc,0.0
6254,PROIMINOtc,0.0
6255,RIBFLVte,0.0
6256,SBTle,0.0
6257,SERATB0tc,0.0
6258,TAGHSTDe,0.0
6259,TAUBETAtc,0.0
6260,TAUPAT1c,0.0
6261,THMATPe,0.0
6262,THRATB0tc,0.0
6263,THRPHELAT2tc,0.0
6264,TRPATB0tc,0.0
6265,TYRATB0tc,0.0
6266,TYRPHELAT2tc,0.0
6267,VALATB0tc,0.0
6268,VALLAT1tc,0.0
6269,VALPHELAT2tc,0.0
6270,VITEtl,0.0
6271,VITKtl,0.0
6272,XOLEST2HSTDle,0.0
6273,1a25DHVITD3TRn,0.0
6274,3AIB_Dtm,0.0
6275,3HCO3_NAt,0.0
6276,4ABUTtcn,0.0
6277,4HPROLTASCT1,-4.822945116
6278,5MTHFt2le,0.0
6279,ADNt5le,0.0
6280,AHCYStd,0.0
6281,ALA-DTDe,0.0
6282,AMETtd,0.0
6283,ASPDTDe,0.0
6284,ASPPROASCT1,-4.822945116
6285,ASPte,0.0
6286,CHSTEROLtrc,0.0
6287,CRNrtx,0.0
6288,CYTDt5le,0.0
6289,Coqe,0.0
6290,DATPtm,0.0
6291,DCTPtm,0.0
6292,DGTPtm,0.0
6293,DHAPtc,0.0
6294,DTTPtm,0.0
6295,FADtm,0.0
6296,FE2DMT1,0.0
6297,FE3MTP1,0.0
6298,FOLt2le,0.0
6299,FRDPtcr,0.0
6300,GLCGLUT2,0.0
6301,GLUPROASCT1,-4.822945116
6302,GLY3Pt,0.0
6303,GLYC3Ptmc,0.0
6304,GLYCTDle,0.0
6305,GSNt5le,0.0
6306,INSt5le,0.0
6307,KHte,0.0
6308,LACLt,0.0
6309,MAL_Ltx,0.0
6310,NADtm,0.0
6311,NADtx,0.0
6312,NODe,0.0
6313,PHEMEe,0.0
6314,PPItm,0.0
6315,PRO_Dtde,0.0
6316,PTCRTD,0.0
6317,Q10H2e,0.0
6318,RTOTALFATPc,0.0
6319,SFCYSe,0.0
6320,SPMTDe,0.0
6321,SPRMTDe,0.0
6322,TAURCHAe,0.0
6323,THMDt5le,0.0
6324,URIt5le,0.0
6325,q10h2tc,0.0
6326,q10tm,0.0
6327,34HPPte,0.0
6328,3MOBte,0.0
6329,3MOPte,0.0
6330,4HPRO_LTte,0.0
6331,4MOPte,0.0
6332,5MTAte,0.0
6333,5OXPROt,0.0
6334,AHCYSte,0.0
6335,AICARte,0.0
6336,ANTHte,0.0
6337,CBASPte,0.0
6338,MAL_Lte,0.0
6339,OROTGLUt,0.0
6340,IDOURte,0.0
6341,Tyr_ggnt,0.0
6342,fumt,0.0
6343,xmpt,0.0
6344,dcmpt,0.0
6345,HC00342te,0.0
6346,glyc3pte,0.0
6347,DM_13_cis_oretn_n_,0.0
6348,DM_13_cis_retn_n_,0.0
6349,DM_Asn_X_Ser_Thr_ly_,0.0
6350,DM_avite1_c_,0.0
6351,DM_avite2_c_,0.0
6352,DM_bvite_c_,0.0
6353,DM_core5_g_,0.0
6354,DM_core7_g_,0.0
6355,DM_core8_g_,0.0
6356,DM_datp_m_,0.0
6357,DM_datp_n_,0.0
6358,DM_dctp_m_,0.0
6359,DM_dctp_n_,0.0
6360,DM_dem2emgacpail_prot_hs_r_,0.0
6361,DM_dgpi_prot_hs_r_,0.0
6362,DM_dgtp_m_,0.0
6363,DM_dgtp_n_,0.0
6364,DM_dttp_m_,0.0
6365,DM_dttp_n_,0.0
6366,DM_ethamp_r_,0.0
6367,DM_gncore2_g_,0.0
6368,DM_gpi_sig_er_,0.0
6369,DM_hretn_n_,0.0
6370,DM_mem2emgacpail_prot_hs_r_,0.0
6371,DM_n5m2masn_g_,0.0
6372,DM_oretn_n_,0.0
6373,DM_Ser_Thr_ly_,0.0
6374,DM_Ser_Gly_Ala_X_Gly_ly_,0.0
6375,DM_sprm_c_,0.0
6376,DM_T_antigen_g_,0.0
6377,DM_yvite_c_,0.0
6378,sink_citr(c),0.0
6379,sink_pre_prot(r),0.0
6380,sink_c81coa(c),0.0
6381,sink_dd2coa(c),0.0
6382,sink_decdicoa(c),0.0
6383,sink_octdececoa(c),0.0
6384,sink_tetdece1coa(c),0.0
6385,DM_1a25dhvitd3(n),0.0
6386,DM_4abut(n),0.0
6387,DM_5hpet(r),0.0
6388,DM_taur(c),0.0
6389,DM_pe_hs(r),0.0
6390,DM_pmtcoa(r),0.0
6391,sink_5hpet(c),0.0
6392,DM_4hrpo,0.0
6393,DM_Lcystin,0.0
6394,DM_anth,0.0
6395,DM_btn,0.0
6396,DM_fol,0.0
6397,DM_ncam,0.0
6398,DM_pnto_R,0.0
6399,EX_10fthf(e),0.0
6400,EX_11_cis_retfa(e),0.0
6401,EX_13_cis_retnglc(e),0.0
6402,EX_1glyc_hs(e),0.0
6403,EX_1mncam(e),0.0
6404,EX_2425dhvitd2(e),0.0
6405,EX_2425dhvitd3(e),0.0
6406,EX_24nph(e),0.0
6407,EX_25hvitd2(e),0.0
6408,EX_25hvitd3(e),0.0
6409,EX_2hb(e),0.0
6410,EX_2mcit(e),0.0
6411,EX_34dhoxpeg(e),0.0
6412,EX_34dhphe(e),0.0
6413,EX_35cgmp(e),0.0
6414,EX_3aib(e),0.0
6415,EX_3aib_D(e),0.0
6416,EX_3mlda(e),0.0
6417,EX_4abut(e),0.0
6418,EX_4hdebrisoquine(e),0.0
6419,EX_4hphac(e),0.0
6420,EX_4mptnl(e),0.0
6421,EX_4mtolbutamide(e),0.0
6422,EX_4nph(e),0.0
6423,EX_4nphsf(e),0.0
6424,EX_4pyrdx(e),0.0
6425,EX_5adtststerone(e),0.0
6426,EX_5adtststeroneglc(e),0.0
6427,EX_5fthf(e),0.0
6428,EX_5homeprazole(e),0.0
6429,EX_5htrp(e),0.0
6430,EX_5mthf(e),0.0
6431,EX_6htststerone(e),0.0
6432,EX_9_cis_retfa(e),0.0
6433,EX_abt(e),0.0
6434,EX_ac(e),0.0
6435,EX_acac(e),0.0
6436,EX_acald(e),0.0
6437,EX_acetone(e),0.0
6438,EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs(e),0.0
6439,EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs(e),0.0
6440,EX_acgam(e),0.0
6441,EX_ach(e),0.0
6442,EX_ade(e),0.0
6443,EX_adn(e),0.0
6444,EX_adp_,0.0
6445,EX_adprbp(e),0.0
6446,EX_adprib(e),0.0
6447,EX_adrn(e),0.0
6448,EX_adrnl(e),0.0
6449,EX_aflatoxin(e),0.0
6450,EX_ahandrostanglc(e),0.0
6451,EX_ak2lgchol_hs(e),0.0
6452,EX_akg(e),0.0
6453,EX_ala_B(e),0.0
6454,EX_ala_D(e),0.0
6455,EX_ala_L(e),0.0
6456,EX_aldstrn(e),0.0
6457,EX_amp(e),0.0
6458,EX_andrstrn(e),0.0
6459,EX_andrstrnglc(e),0.0
6460,EX_antipyrene(e),0.0
6461,EX_apnnox(e),0.0
6462,EX_appnn(e),0.0
6463,EX_aprgstrn(e),0.0
6464,EX_aqcobal(e),0.0
6465,EX_arab_L(e),0.0
6466,EX_arach(e),0.0
6467,EX_arachd(e),0.0
6468,EX_arg_L(e),0.0
6469,EX_ascb_L(e),0.0
6470,EX_asn_L(e),0.0
6471,EX_asp_D(e),0.0
6472,EX_asp_L(e),0.0
6473,EX_atp(e),0.0
6474,EX_avite1(e),0.0
6475,EX_avite2(e),0.0
6476,EX_bhb(e),0.0
6477,EX_bildglcur(e),0.0
6478,EX_bilglcur(e),0.0
6479,EX_bilirub(e),0.0
6480,EX_biocyt(e),0.0
6481,EX_btn(e),0.0
6482,EX_but(e),0.0
6483,EX_bvite(e),0.0
6484,EX_bz(e),0.0
6485,EX_ca2(e),0.0
6486,EX_camp(e),0.0
6487,EX_caro(e),0.0
6488,EX_carveol(e),0.0
6489,EX_cgly(e),0.0
6490,EX_chol(e),0.0
6491,EX_cholate(e),0.0
6492,EX_chsterol(e),0.0
6493,EX_chtn(e),0.0
6494,EX_cit(e),0.0
6495,EX_cl(e),0.0
6496,EX_CLPND(e),0.0
6497,EX_cmp(e),0.0
6498,EX_co(e),0.0
6499,EX_co2(e),0.0
6500,EX_coumarin(e),0.0
6501,EX_creat(e),0.0
6502,EX_crmp_hs(e),0.0
6503,EX_crn(e),0.0
6504,EX_crtsl(e),0.0
6505,EX_crtstrn(e),0.0
6506,EX_crvnc(e),0.0
6507,EX_csn(e),0.0
6508,EX_cyan(e),0.0
6509,EX_cys_L(e),0.0
6510,EX_cytd(e),0.0
6511,EX_dad_2(e),0.0
6512,EX_dag_hs(e),0.0
6513,EX_dcsptn1(e),0.0
6514,EX_dcyt(e),0.0
6515,EX_debrisoquine(e),0.0
6516,EX_dgchol(e),0.0
6517,EX_dgsn(e),0.0
6518,EX_dhdascb(e),0.0
6519,EX_dheas(e),0.0
6520,EX_dhf(e),0.0
6521,EX_digalsgalside_hs(e),0.0
6522,EX_din(e),0.0
6523,EX_dlnlcg(e),0.0
6524,EX_dmantipyrine(e),0.0
6525,EX_dmhptcrn(e),0.0
6526,EX_dopa(e),0.0
6527,EX_dopasf(e),0.0
6528,EX_drib(e),0.0
6529,EX_duri(e),0.0
6530,EX_eaflatoxin(e),0.0
6531,EX_ebastine(e),0.0
6532,EX_ebastineoh(e),0.0
6533,EX_eicostet(e),0.0
6534,EX_elaid(e),0.0
6535,EX_estradiol(e),0.0
6536,EX_estradiolglc(e),0.0
6537,EX_estriolglc(e),0.0
6538,EX_estroneglc(e),0.0
6539,EX_estrones(e),0.0
6540,EX_etoh(e),0.0
6541,EX_fe2(e),0.0
6542,EX_fe3(e),0.0
6543,EX_fol(e),0.0
6544,EX_for(e),0.0
6545,EX_fru(e),0.0
6546,EX_fuc13galacglcgal14acglcgalgluside_hs(e),0.0
6547,EX_fuc14galacglcgalgluside_hs(e),0.0
6548,EX_fucacgalfucgalacglcgalgluside_hs(e),0.0
6549,EX_fucacngal14acglcgalgluside_hs(e),0.0
6550,EX_fucfuc12gal14acglcgalgluside_hs(e),0.0
6551,EX_fucfuc132galacglcgal14acglcgalgluside_hs(e),0.0
6552,EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs(e),0.0
6553,EX_fucfucfucgalacglcgal14acglcgalgluside_hs(e),0.0
6554,EX_fucfucgalacglcgalgluside_hs(e),0.0
6555,EX_fucgal14acglcgalgluside_hs(e),0.0
6556,EX_fucgalfucgalacglcgalgluside_hs(e),0.0
6557,EX_fucgalgbside_hs(e),0.0
6558,EX_fuc_L(e),0.0
6559,EX_gal(e),0.0
6560,EX_galacglcgalgbside_hs(e),0.0
6561,EX_galfuc12gal14acglcgalgluside_hs(e),0.0
6562,EX_galfucgalacglcgal14acglcgalgluside_hs(e),0.0
6563,EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs(e),0.0
6564,EX_galgalgalthcrm_hs(e),0.0
6565,EX_gam(e),0.0
6566,EX_gbside_hs(e),0.0
6567,EX_gchola(e),0.0
6568,EX_gdp(e),0.0
6569,EX_glc(e),0.0
6570,EX_gln_L(e),0.0
6571,EX_gluala(e),0.0
6572,EX_glu_L(e),0.0
6573,EX_gly(e),0.0
6574,EX_glyb(e),0.0
6575,EX_glyc(e),0.0
6576,EX_glyc_S(e),0.0
6577,EX_glygn2(e),0.0
6578,EX_glygn4(e),0.0
6579,EX_glygn5(e),0.0
6580,EX_gmp(e),0.0
6581,EX_gsn(e),0.0
6582,EX_gt1a_hs(e),0.0
6583,EX_gthox(e),0.0
6584,EX_gthrd(e),0.0
6585,EX_gtp(e),0.0
6586,EX_gua(e),0.0
6587,EX_h(e),0.0
6588,EX_h2o(e),0.0
6589,EX_h2o2(e),0.0
6590,EX_ha(e),0.0
6591,EX_ha_pre1(e),0.0
6592,EX_hco3(e),0.0
6593,EX_hcoumarin(e),0.0
6594,EX_hdca(e),0.0
6595,EX_hdcea(e),0.0
6596,EX_hestratriol(e),0.0
6597,EX_hexc(e),0.0
6598,EX_his_L(e),0.0
6599,EX_hista(e),0.0
6600,EX_hom_L(e),0.0
6601,EX_hpdca(e),0.0
6602,EX_htaxol(e),0.0
6603,EX_hxan(e),0.0
6604,EX_i(e),0.0
6605,EX_idp(e),0.0
6606,EX_ile_L(e),0.0
6607,EX_imp(e),0.0
6608,EX_inost(e),0.0
6609,EX_ins(e),0.0
6610,EX_k(e),0.0
6611,EX_lac_D(e),0.0
6612,EX_lac_L(e),0.0
6613,EX_lcts(e),0.0
6614,EX_Lcystin(e),0.0
6615,EX_leuktrA4(e),0.0
6616,EX_leuktrB4(e),0.0
6617,EX_leuktrC4(e),0.0
6618,EX_leuktrD4(e),0.0
6619,EX_leuktrE4(e),0.0
6620,EX_leuktrF4(e),0.0
6621,EX_leu_L(e),0.0
6622,EX_lgnc(e),0.0
6623,EX_limnen(e),0.0
6624,EX_lipoate(e),0.0
6625,EX_lnlc(e),0.0
6626,EX_lnlnca(e),0.0
6627,EX_lnlncg(e),0.0
6628,EX_lpchol_hs(e),0.0
6629,EX_lys_L(e),0.0
6630,EX_mag_hs(e),0.0
6631,EX_malt(e),0.0
6632,EX_malttr(e),0.0
6633,EX_man(e),0.0
6634,EX_meoh(e),0.0
6635,EX_mepi(e),0.0
6636,EX_met_L(e),0.0
6637,EX_mthgxl(e),0.0
6638,EX_n2m2nmasn(e),0.0
6639,EX_na1(e),0.0
6640,EX_nac(e),0.0
6641,EX_nad(e),0.0
6642,EX_nadp(e),0.0
6643,EX_ncam(e),0.0
6644,EX_nh4(e),0.0
6645,EX_no(e),0.0
6646,EX_npthl(e),0.0
6647,EX_nrpphr(e),0.0
6648,EX_nrpphrsf(e),0.0
6649,EX_nrvnc(e),0.0
6650,EX_o2(e),0.0
6651,EX_o2s(e),0.0
6652,EX_ocdca(e),0.0
6653,EX_ocdcea(e),0.0
6654,EX_octa(e),0.0
6655,EX_omeprazole(e),0.0
6656,EX_onpthl(e),0.0
6657,EX_orn(e),0.0
6658,EX_oxa(e),0.0
6659,EX_paf_hs(e),0.0
6660,EX_pchol_hs(e),0.0
6661,EX_pe_hs(e),0.0
6662,EX_peplys(e),0.0
6663,EX_perillyl(e),0.0
6664,EX_pglyc_hs(e),0.0
6665,EX_pheacgln(e),0.0
6666,EX_phe_L(e),0.0
6667,EX_pheme(e),0.0
6668,EX_phyQ(e),0.0
6669,EX_phyt(e),0.0
6670,EX_pi(e),0.0
6671,EX_pnto_R(e),0.0
6672,EX_ppa(e),0.0
6673,EX_prgstrn(e),0.0
6674,EX_pro_D(e),0.0
6675,EX_pro_L(e),0.0
6676,EX_prostgd2(e),0.0
6677,EX_prostge1(e),0.0
6678,EX_prostge2(e),0.0
6679,EX_prostgf2(e),0.0
6680,EX_ps_hs(e),0.0
6681,EX_ptdca(e),0.0
6682,EX_pydam(e),0.0
6683,EX_pydx(e),0.0
6684,EX_pydxn(e),0.0
6685,EX_pyr(e),0.0
6686,EX_rbt(e),0.0
6687,EX_retfa(e),0.0
6688,EX_retinol(e),0.0
6689,EX_retinol_9_cis(e),0.0
6690,EX_retinol_cis_11(e),0.0
6691,EX_retn(e),0.0
6692,EX_retnglc(e),0.0
6693,EX_rib_D(e),0.0
6694,EX_ribflv(e),0.0
6695,EX_Rtotal(e),0.0
6696,EX_sarcs(e),0.0
6697,EX_sel(e),0.0
6698,EX_ser_D(e),0.0
6699,EX_ser_L(e),0.0
6700,EX_sl_L(e),0.0
6701,EX_so4(e),0.0
6702,EX_spc_hs(e),0.0
6703,EX_sph1p(e),0.0
6704,EX_sphs1p(e),0.0
6705,EX_srtn(e),0.0
6706,EX_strch1(e),0.0
6707,EX_strch2(e),0.0
6708,EX_strdnc(e),0.0
6709,EX_succ(e),0.0
6710,EX_sucr(e),0.0
6711,EX_tag_hs(e),0.0
6712,EX_tagat_D(e),0.0
6713,EX_taur(e),0.0
6714,EX_taxol(e),0.0
6715,EX_tchola(e),0.0
6716,EX_tcynt(e),0.0
6717,EX_tdchola(e),0.0
6718,EX_tethex3(e),0.0
6719,EX_tetpent3(e),0.0
6720,EX_thf(e),0.0
6721,EX_thm(e),0.0
6722,EX_thmmp(e),0.0
6723,EX_thmtp(e),0.0
6724,EX_thr_L(e),0.0
6725,EX_thym(e),0.0
6726,EX_thymd(e),0.0
6727,EX_thyox_L(e),0.0
6728,EX_tmndnc(e),0.0
6729,EX_tolbutamide(e),0.0
6730,EX_tre(e),0.0
6731,EX_triodthy(e),0.0
6732,EX_triodthysuf(e),0.0
6733,EX_trp_L(e),0.0
6734,EX_tststerone(e),0.0
6735,EX_tststeroneglc(e),0.0
6736,EX_tsul(e),0.0
6737,EX_ttdca(e),0.0
6738,EX_txa2(e),0.0
6739,EX_tymsf(e),0.0
6740,EX_Tyr_ggn(e),0.0
6741,EX_tyr_L(e),0.0
6742,EX_udp(e),0.0
6743,EX_ump(e),0.0
6744,EX_ura(e),0.0
6745,EX_urate(e),0.0
6746,EX_urea(e),0.0
6747,EX_uri(e),0.0
6748,EX_utp(e),0.0
6749,EX_vacc(e),0.0
6750,EX_val_L(e),0.0
6751,EX_vitd2(e),0.0
6752,EX_vitd3(e),0.0
6753,EX_whddca(e),0.0
6754,EX_whhdca(e),0.0
6755,EX_whtststerone(e),0.0
6756,EX_xolest2_hs(e),0.0
6757,EX_xoltri24(e),0.0
6758,EX_xoltri25(e),0.0
6759,EX_xoltri27(e),0.0
6760,EX_xyl_D(e),0.0
6761,EX_xylt(e),0.0
6762,EX_yvite(e),0.0
6763,EX_4abutn(e),0.0
6764,EX_acmana(e),0.0
6765,EX_ahdt(e),0.0
6766,EX_ctp(e),0.0
6767,EX_dgmp(e),0.0
6768,EX_dgtp(e),0.0
6769,EX_dha(e),0.0
6770,EX_dhap(e),0.0
6771,EX_dtmp(e),0.0
6772,EX_dttp(e),0.0
6773,EX_fad(e),0.0
6774,EX_fald(e),0.0
6775,EX_g1p(e),0.0
6776,EX_HC00229(e),0.0
6777,EX_HC00250(e),0.0
6778,EX_HC01104(e),0.0
6779,EX_HC01361(e),0.0
6780,EX_HC01440(e),0.0
6781,EX_HC01441(e),0.0
6782,EX_HC01444(e),0.0
6783,EX_HC01446(e),0.0
6784,EX_HC01577(e),0.0
6785,EX_HC01609(e),0.0
6786,EX_HC01610(e),0.0
6787,EX_HC01700(e),0.0
6788,EX_HC02160(e),0.0
6789,EX_HC02161(e),0.0
6790,EX_itp(e),0.0
6791,EX_orot(e),0.0
6792,EX_prpp(e),0.0
6793,EX_ptrc(e),0.0
6794,EX_pydx5p(e),0.0
6795,EX_spmd(e),0.0
6796,EX_udpg(e),0.0
6797,EX_no2(e),0.0
6798,EX_so3(e),0.0
6799,EX_sprm(e),0.0
6800,EX_prostgh2(e),0.0
6801,EX_prostgi2(e),0.0
6802,EX_ppi(e),0.0
6803,EX_cdp(e),0.0
6804,EX_dtdp(e),0.0
6805,EX_HC00955(e),0.0
6806,EX_citr_L(e),0.0
6807,EX_HC01787(e),0.0
6808,EX_C02470(e),0.0
6809,EX_HC00822(e),0.0
6810,EX_C02528(e),0.0
6811,EX_HC02192(e),0.0
6812,EX_CE5560(e),0.0
6813,EX_HC02195(e),0.0
6814,EX_HC02196(e),0.0
6815,EX_HC02220(e),0.0
6816,EX_HC02154(e),0.0
6817,EX_ddca(e),0.0
6818,EX_HC02199(e),0.0
6819,EX_HC02200(e),0.0
6820,EX_HC02201(e),0.0
6821,EX_HC02172(e),0.0
6822,EX_HC02191(e),0.0
6823,EX_HC02194(e),0.0
6824,EX_HC02197(e),0.0
6825,EX_HC02198(e),0.0
6826,EX_HC02187(e),0.0
6827,EX_HC02180(e),0.0
6828,EX_HC02179(e),0.0
6829,EX_HC02202(e),0.0
6830,EX_HC02203(e),0.0
6831,EX_HC02204(e),0.0
6832,EX_HC02205(e),0.0
6833,EX_HC02206(e),0.0
6834,EX_HC02207(e),0.0
6835,EX_HC02208(e),0.0
6836,EX_HC02210(e),0.0
6837,EX_HC02213(e),0.0
6838,EX_HC02214(e),0.0
6839,EX_HC02216(e),0.0
6840,EX_HC02217(e),0.0
6841,EX_malcoa(e),0.0
6842,EX_arachcoa(e),0.0
6843,EX_coa(e),0.0
6844,EX_CE2250(e),0.0
6845,EX_CE1940(e),0.0
6846,EX_CE2011(e),0.0
6847,EX_maltttr(e),0.0
6848,EX_maltpt(e),0.0
6849,EX_malthx(e),0.0
6850,EX_malthp(e),0.0
6851,EX_CE2839(e),0.0
6852,EX_CE2838(e),0.0
6853,EX_CE1950(e),0.0
6854,EX_cynt(e),0.0
6855,EX_23cump(e),0.0
6856,EX_3ump(e),0.0
6857,EX_CE5797(e),0.0
6858,EX_CE5798(e),0.0
6859,EX_CE4633(e),0.0
6860,EX_CE4881(e),0.0
6861,EX_glcur(e),0.0
6862,EX_udpgal(e),0.0
6863,EX_crm_hs(e),0.0
6864,EX_galside_hs(e),0.0
6865,EX_CE0074(e),0.0
6866,EX_cdpea(e),0.0
6867,EX_12HPET(e),0.0
6868,EX_C04849(e),0.0
6869,EX_3bcrn_,0.0
6870,EX_3ddcrn_,0.0
6871,EX_3deccrn_,0.0
6872,EX_3hdececrn_,0.0
6873,EX_3hexdcrn_,0.0
6874,EX_3ivcrn_,0.0
6875,EX_3octdec2crn_,0.0
6876,EX_3octdeccrn_,0.0
6877,EX_3octdece1crn_,0.0
6878,EX_3tdcrn_,0.0
6879,EX_3tetd7ecoacrn_,0.0
6880,EX_3thexddcoacrn_,0.0
6881,EX_3ttetddcoacrn_,0.0
6882,EX_c101crn_,0.0
6883,EX_c10crn_,0.0
6884,EX_c4crn_,0.0
6885,EX_c51crn_,0.0
6886,EX_c5dc_,0.0
6887,EX_c6crn_,0.0
6888,EX_c81crn_,0.0
6889,EX_c8crn_,0.0
6890,EX_ddece1crn_,0.0
6891,EX_ddecrn_,0.0
6892,EX_decdicrn_,0.0
6893,EX_doco13ac_,0.0
6894,EX_docosac(e),0.0
6895,EX_ivcrn_,0.0
6896,EX_tdcrn_,0.0
6897,EX_tetdec2crn_,0.0
6898,EX_tetdece1crn_,0.0
6899,EX_dca(e),0.0
6900,EX_4hpro(e),0.0
6901,EX_adpcbl(e),0.0
6902,EX_alaala(e),0.0
6903,EX_bglc(e),0.0
6904,EX_carn(e),0.0
6905,EX_dchac(e),0.0
6906,EX_glgchlo(e),0.0
6907,EX_gltcho(e),0.0
6908,EX_glygly(e),0.0
6909,EX_glyleu(e),0.0
6910,EX_glyphe(e),0.0
6911,EX_glypro(e),0.0
6912,EX_glysar(e),0.0
6913,EX_gum(e),0.0
6914,EX_gumgchol(e),0.0
6915,EX_gumtchol(e),0.0
6916,EX_leugly(e),0.0
6917,EX_leuleu(e),0.0
6918,EX_pectingchol(e),0.0
6919,EX_pectintchol(e),0.0
6920,EX_progly(e),0.0
6921,EX_psyl(e),0.0
6922,EX_psylchol(e),0.0
6923,EX_psyltchol(e),0.0
6924,EX_sbt-d(e),0.0
6925,EX_sfcys(e),0.0
6926,EX_tdechola(e),0.0
6927,EX_cysam(e),0.0
6928,EX_dpcoa(e),0.0
6929,EX_fmn(e),0.0
6930,EX_hyptaur(e),0.0
6931,EX_oh1(e),0.0
6932,EX_pan4p(e),0.0
6933,EX_ptth(e),0.0
6934,EX_q10(e),0.0
6935,EX_q10h2(e),0.0
6936,EX_34hpp_,0.0
6937,EX_3mob(e),0.0
6938,EX_3mop(e),0.0
6939,EX_4mop(e),0.0
6940,EX_5mta(e),0.0
6941,EX_5oxpro(e),0.0
6942,EX_ahcys(e),0.0
6943,EX_aicar(e),0.0
6944,EX_anth(e),0.0
6945,EX_cbasp(e),0.0
6946,EX_mal_L(e),0.0
6947,EX_idour(e),0.0
6948,EX_fum(e),0.0
6949,EX_xmp(e),0.0
6950,EX_dcmp(e),0.0
6951,EX_HC00342(e),0.0
6952,EX_glyc3p(e),0.0
6953,biomass_reaction,0.0
6954,biomass_protein,0.0
6955,biomass_DNA,0.0
6956,biomass_RNA,0.0
6957,biomass_carbohydrate,0.0
6958,biomass_lipid,0.0
6959,biomass_other,0.0
6960,ACSMCT1,0.0
6961,ADNCNT3tc,0.0
6962,ALAB0AT3tc,0.0
6963,ALAPAT4te,0.0
6964,ARACHDFATPtc,0.0
6965,ARACHFATPtc,0.0
6966,ARGB0AT3tc,0.0
6967,ASNB0AT3tc,0.0
6968,BETBGTtc,0.0
6969,BUTSMCT1,0.0
6970,CLCFTRte,0.0
6971,CRNATBtc,0.0
6972,CYSB0AT3tc,0.0
